"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","136.917","131.925","126.933","123.152","119.371","115.59","111.809","108.028","105.752","103.476","101.2","98.924","96.648","97.422","98.195","98.969","99.742","100.516","100.61","100.705","100.799","100.894","100.988","108.642","116.295","123.949","131.602","139.256","136.312","133.369","130.425","127.481","124.538","121.695","118.853","116.011","113.168","110.326","106.198","102.07","97.943","93.815","89.687","89.904","90.121","90.338","90.555","90.772","88.245","85.718","83.191","80.664","78.137","77.145","76.153","75.161","74.168","73.176","65.595","64.905","",
"American Samoa","ASM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","244.924","241.326","237.728","234.223","230.719","227.215","223.711","220.207","216.951","213.696","210.441","207.185","203.93","200.904","197.878","194.852","191.827","188.801","185.991","183.181","180.372","177.562","174.752","172.146","169.541","166.935","164.33","161.724","159.313","156.901","154.489","152.078","149.666","147.426","145.187","142.947","140.707","138.467","136.401","134.334","132.267","130.2","128.133","126.218","124.304","122.39","120.475","118.561","117.031","115.501","113.97","112.44","110.91","109.605","108.3","106.995","105.69","104.385","83.136","82.084","",
"Australia","AUS","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","115.945","109.193","112.524","115.741","118.409","118.808","119.568","117.185","116.934","112.951","118.686","111.435","109.275","105.585","107.599","100.658","98.801","95.82","93.146","86.587","84.086","81.303","82.137","79.381","77.799","78.646","73.677","73.58","71.991","70.172","66.314","65.316","64.999","61.603","62.04","60.378","60.117","59.605","57.991","55.876","56.11","53.636","53.059","50.706","49.508","47.595","48.235","48.119","46.643","47.91","45.704","46.069","44.403","44.986","44.801","45.201","44.673","43.338","42.796","","",
"Austria","AUT","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","118.001","113.02","113.132","112.71","108.82","109.516","108.337","108.785","105.062","110.714","107.646","103.957","101.486","101.027","100.141","99.771","98.31","97.242","93.176","91.773","91.566","89.63","89.941","90.63","83.994","82.717","80.425","76.681","73.153","73.365","74.578","73.139","71.612","72.481","70.497","67.848","67.426","61.964","62.274","63.636","63.196","60.139","58.829","59.49","55.035","55.201","51.442","51.858","50.262","50.079","48.689","49.353","46.708","45.326","46.009","44.687","43.796","41.779","","","",
"Azerbaijan","AZE","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","92.807","93.54","94.272","95.001","95.73","96.459","97.188","97.916","98.643","99.369","100.095","100.821","101.547","102.27","102.993","103.715","104.438","105.161","105.881","106.601","107.321","108.041","108.761","109.479","110.197","110.914","111.632","112.349","112.913","113.476","114.039","114.603","115.166","115.005","114.844","114.682","114.521","114.36","115.618","116.875","118.133","119.39","120.648","114.889","109.131","103.372","97.613","91.855","91.028","90.202","89.375","88.549","87.723","88.155","88.587","89.019","89.452","89.884","89.073","88.263","",
"Burundi","BDI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","407.843","404.56","401.276","398.058","394.839","391.621","388.403","385.185","383.697","382.209","380.721","379.233","377.745","373.269","368.793","364.317","359.841","355.365","352.128","348.891","345.654","342.417","339.18","337.022","334.863","332.705","330.546","328.388","332.267","336.147","340.026","343.905","347.785","343.315","338.846","334.376","329.906","325.437","326.343","327.248","328.154","329.06","329.966","327","324.034","321.068","318.103","315.137","307.511","299.885","292.259","284.633","277.007","273.074","269.141","265.208","261.275","257.341","253.135","248.913","",
"Belgium","BEL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","109.843","104.955","109.121","108.219","106.876","108.532","107.567","105.054","106.533","107.028","105.605","103.068","102.407","100.927","99.508","101.292","98.744","96.147","96.154","93.27","90.931","88.329","88.539","88.413","83.768","81.82","82.06","78.65","76.679","76.563","75.087","72.279","73.418","71.674","73.275","71.387","70.658","70.724","70.916","67.493","68.703","67.722","66.905","65.357","62.807","62.164","61.11","63.062","61.626","61.099","59.259","59.442","57.003","57.458","53.212","53.933","51.237","49.29","49.245","","",
"Benin","BEN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","463.376","457.518","451.66","443.165","434.671","426.176","417.682","409.187","399.013","388.839","378.664","368.49","358.315","350.637","342.959","335.281","327.603","319.925","315.611","311.296","306.981","302.666","298.352","290.38","282.407","274.435","266.463","258.491","253.919","249.346","244.773","240.201","235.628","239.82","244.013","248.205","252.398","256.59","256.818","257.046","257.273","257.501","257.729","253.713","249.696","245.68","241.664","237.648","235.644","233.641","231.638","229.635","227.631","224.952","222.272","219.592","216.912","214.232","211.008","208.039","",
"Burkina Faso","BFA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","463.647","457.826","452.005","446.67","441.335","436","430.666","425.331","419.361","413.392","407.422","401.452","395.482","387.634","379.786","371.938","364.09","356.242","342.565","328.887","315.209","301.532","287.854","287.98","288.106","288.232","288.358","288.484","291.052","293.621","296.19","298.758","301.327","301.388","301.45","301.511","301.572","301.633","300.614","299.594","298.574","297.554","296.534","293.009","289.484","285.958","282.433","278.907","274.547","270.186","265.826","261.466","257.105","252.233","247.36","242.487","237.615","232.742","228.16","223.561","",
"Bangladesh","BGD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","289.549","285.068","280.588","276.528","272.468","268.409","264.349","260.289","259.216","258.142","257.068","255.994","254.921","249.315","243.71","238.104","232.499","226.893","224.202","221.511","218.82","216.128","213.437","211.109","208.782","206.454","204.127","201.799","199.789","197.78","195.77","193.76","191.751","189.789","187.827","185.865","183.903","181.942","176.149","170.357","164.565","158.773","152.98","148.699","144.418","140.137","135.856","131.575","128.84","126.106","123.372","120.637","117.903","115.091","112.278","109.465","106.653","103.84","114.505","112.51","",
"Bulgaria","BGR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","114.354","111.422","113.224","108.682","102.054","101.499","100.656","100.919","100.27","103.5","100.101","101.463","99.366","95.813","97.322","96.048","96.178","97.285","99.534","99.359","98.918","97.092","98.338","95.449","98.231","98.506","95.566","94.902","97.567","95.634","98.081","96.629","99.086","94.867","98.232","100.065","99.791","106.49","98.497","99.048","98.817","95.108","93.926","91.42","92.267","92.247","93.389","91.31","88.735","87.304","87.933","85.702","82.257","82.085","88.291","86.607","86.466","86.496","","","",
"Bahrain","BHR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","233.715","223.843","213.97","206.793","199.616","192.439","185.261","178.084","172.796","167.507","162.219","156.93","151.642","147.657","143.673","139.688","135.704","131.719","128.662","125.604","122.547","119.489","116.432","114.024","111.616","109.207","106.799","104.391","102.296","100.2","98.105","96.009","93.914","91.936","89.957","87.979","86.001","84.023","82.133","80.243","78.353","76.463","74.573","72.824","71.075","69.326","67.578","65.829","64.95","64.072","63.193","62.315","61.436","60.59","59.743","58.897","58.05","57.204","56.217","55.458","",
"Bahamas, The","BHS","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","217.017","214.075","211.132","208.403","205.673","202.944","200.214","197.485","194.951","192.417","189.883","187.349","184.815","182.461","180.107","177.753","175.399","173.044","170.856","168.667","166.479","164.291","162.102","160.066","158.03","155.994","153.958","151.922","150.848","149.774","148.7","147.626","146.551","146.406","146.26","146.114","145.968","145.822","144.428","143.034","141.64","140.247","138.853","137.558","136.264","134.97","133.676","132.382","130.391","128.401","126.411","124.421","122.431","121.208","119.986","118.763","117.541","116.318","116.813","115.62","",
"Bosnia and Herzegovina","BIH","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","175.124","171.976","168.829","165.163","161.498","157.832","154.166","150.5","146.607","142.715","138.822","134.929","131.036","127.778","124.519","121.26","118.001","114.742","113.709","112.676","111.644","110.611","109.578","108.531","107.484","106.436","105.389","104.342","104.614","104.886","105.158","105.43","105.702","102.253","98.805","95.356","91.907","88.459","86.101","83.742","81.384","79.026","76.668","75.798","74.928","74.058","73.188","72.318","71.406","70.493","69.581","68.668","67.756","66.767","65.777","64.788","63.799","62.81","59.775","58.963","",
"Belarus","BLR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","104.51","104.839","109.123","104.974","97.26","99.011","96.901","100.424","96.192","98.185","101.532","98.006","100.313","99.886","98.295","102.077","103.145","103.427","106.936","106.095","109.577","107.347","107.551","108.219","112.708","109.451","97.996","99.568","98.918","101.846","107.204","110","115.421","125.075","125.783","131.093","128.347","130.648","130.858","134.812","125.338","130.326","137.368","130.887","128.963","127.967","122.46","115.608","111.707","113.28","112.143","114.383","97.548","95.272","89.986","82.36","82.559","77.933","79.839","","",
"Belize","BLZ","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","222.28","215.95","209.619","203.711","197.802","191.894","185.985","180.077","174.464","168.851","163.238","157.626","152.013","147.234","142.456","137.677","132.899","128.121","125.452","122.784","120.116","117.448","114.78","112.538","110.295","108.053","105.811","103.569","109.037","114.506","119.975","125.444","130.913","133.848","136.784","139.719","142.655","145.59","145.916","146.242","146.568","146.894","147.22","145.414","143.608","141.802","139.996","138.19","137.806","137.422","137.038","136.654","136.27","133.726","131.183","128.639","126.096","123.552","117.655","116.596","",
"Bermuda","BMU","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","378.542","376.429","374.317","372.104","369.89","367.677","365.464","363.251","360.912","358.573","356.235","353.896","351.557","347.221","342.884","338.548","334.211","329.875","324.247","318.619","312.991","307.363","301.735","296.132","290.528","284.924","279.32","273.717","268.304","262.891","257.478","252.065","246.652","241.612","236.572","231.533","226.493","221.453","216.963","212.472","207.982","203.491","199","195.201","191.401","187.602","183.802","180.002","176.339","172.675","169.011","165.347","161.683","158.56","155.437","152.314","149.191","146.068","138.315","136.654","",
"Brazil","BRA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","289.255","281.873","274.491","266.778","259.064","251.351","243.637","235.924","229.233","222.542","215.851","209.161","202.47","200.612","198.755","196.897","195.039","193.182","190.912","188.643","186.374","184.104","181.835","179.143","176.451","173.759","171.067","168.375","165.193","162.012","158.83","155.648","152.466","149.222","145.977","142.733","139.489","136.245","132.65","129.055","125.46","121.864","118.269","115.955","113.64","111.325","109.011","106.696","105.214","103.733","102.251","100.77","99.288","97.893","96.498","95.103","93.708","92.313","91.421","90.296","",
"Barbados","BRB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","225.231","220.622","216.012","211.825","207.638","203.451","199.263","195.076","191.28","187.485","183.689","179.893","176.098","172.663","169.228","165.793","162.358","158.924","155.82","152.716","149.612","146.508","143.404","140.602","137.8","134.999","132.197","129.395","126.868","124.341","121.814","119.287","116.76","114.483","112.205","109.928","107.65","105.372","103.32","101.268","99.216","97.164","95.113","93.264","91.416","89.568","87.72","85.872","84.128","82.384","80.64","78.897","77.153","76.158","75.163","74.168","73.173","72.178","91.939","91.179","",
"Brunei Darussalam","BRN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","215.399","211.242","207.085","202.77","198.455","194.139","189.824","185.509","181.624","177.738","173.853","169.968","166.082","162.591","159.1","155.609","152.117","148.626","145.494","142.362","139.23","136.098","132.966","130.16","127.354","124.548","121.742","118.936","116.424","113.913","111.401","108.89","106.378","104.132","101.886","99.64","97.394","95.148","93.14","91.133","89.125","87.117","85.11","83.316","81.523","79.729","77.935","76.142","76.142","76.142","76.142","76.142","76.142","75.114","74.085","73.057","72.029","71","98.803","97.548","",
"Bhutan","BTN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","556.943","554.498","552.052","546.911","541.77","536.63","531.489","526.348","520.974","515.6","510.226","504.852","499.478","494.722","489.966","485.209","480.453","475.697","468.268","460.839","453.411","445.982","438.554","431.175","423.796","416.417","409.038","401.659","393.414","385.169","376.925","368.68","360.435","352.095","343.754","335.413","327.073","318.732","310.772","302.812","294.852","286.892","278.932","271.314","263.697","256.079","248.462","240.844","237.613","234.382","231.151","227.921","224.69","219.577","214.465","209.353","204.241","199.129","194.721","191.189","",
"Botswana","BWA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","333.543","329.999","326.454","322.924","319.394","315.863","312.333","308.803","302.962","297.121","291.281","285.44","279.6","272.488","265.377","258.266","251.154","244.043","238.85","233.658","228.465","223.272","218.08","216.522","214.965","213.407","211.85","210.293","221.634","232.976","244.318","255.66","267.002","305.437","343.872","382.307","420.743","459.178","475.186","491.194","507.203","523.211","539.22","509.391","479.562","449.733","419.904","390.075","360.343","330.611","300.88","271.148","241.416","225.82","210.225","194.629","179.033","163.438","161.962","160.288","",
"Central African Republic","CAF","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","459.198","454.304","449.41","443.438","437.466","431.494","425.522","419.55","411.105","402.661","394.216","385.772","377.327","369.735","362.143","354.551","346.959","339.367","335.41","331.452","327.495","323.538","319.581","322.049","324.518","326.986","329.455","331.923","343.938","355.954","367.969","379.984","392","411.212","430.425","449.638","468.85","488.063","499.608","511.153","522.699","534.244","545.789","536.029","526.269","516.509","506.749","496.99","485.963","474.936","463.91","452.883","441.856","426.381","410.905","395.429","379.954","364.478","371.323","367.945","",
"Canada","CAN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","109.671","106.471","108.087","106.692","104.377","105.284","104.174","103.892","103.251","103.714","102.565","98.61","100.848","100.432","97.852","96.673","91.669","92.53","88.565","89.153","86.248","84.326","82.064","78.562","76.412","77.346","75.365","74.392","72.201","71.749","69.678","69.012","68.42","67.366","67.584","66.92","66.074","63.241","62.681","61.623","61.045","59.333","59.461","58.285","57.038","57.101","55.857","55.455","55.879","54.772","52.65","52.681","52.471","51.026","51.45","50.806","51.654","50.932","50.202","","",
"Central Europe and the Baltics","CEB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","124.73174151557","120.564496664864","120.12931764852","116.945203658937","114.01596990418","113.167544688345","111.878610586104","110.642067478943","110.626005799406","112.160048206726","110.287173023264","110.162754859101","107.501861202389","107.142750092377","106.720654194185","106.459453846206","106.980832124598","107.29396688072","108.583547357365","108.158576436537","109.740393679789","108.413230050646","107.386160057311","108.145040804616","108.5261650646","109.235450668626","107.413043763971","107.117183524531","105.604094487141","106.740489479118","106.604575680977","107.625311510845","106.484729053743","105.478615837727","105.414395018464","104.446039278961","100.325086522066","100.666179315756","98.2509378688619","97.2601054590409","94.6074977330916","92.7972873009249","90.0203113875789","89.1861279148755","87.2857931414071","86.8055871225218","85.6240373731383","84.9079742891498","82.2512386865908","80.1141862323535","76.7193870763529","75.3548899697877","73.467176872238","71.6876897325303","69.7699119366869","69.1223226317997","67.3956825979378","66.7136812640658","63.0327720066484","","",
"Switzerland","CHE","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","98.977","100.078","99.614","97.679","92.991","91.239","90.661","85.962","90.407","89.831","86.999","88.192","83.818","80.168","77.26","77.065","73.821","72.863","74.863","76.037","73.258","70.25","70.902","67.396","67.019","66.303","64.265","62.766","63.843","63.479","62.312","62.39","61.222","60.83","61.027","61.514","57.374","57.52","55.17","53.69","53.915","51.67","51.977","50.145","47.738","46.004","46.738","45.549","42.969","42.165","42.675","40.045","39.904","38.848","36.652","36.484","35.896","34.265","35.152","","",
"Channel Islands","CHI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","112.482","111.134","109.786","108.129","106.472","104.815","103.158","101.5","100.55","99.6","98.65","97.7","96.75","95.415","94.08","92.746","91.411","90.076","88.203","86.33","84.457","82.584","80.711","79.45","78.189","76.928","75.667","74.407","72.925","71.443","69.962","68.48","66.999","66.014","65.028","64.043","63.058","62.072","60.729","59.386","58.043","56.7","55.357","53.938","52.519","51.099","49.68","48.261","47.502","46.744","45.985","45.227","44.468","43.822","43.176","42.53","41.885","41.239","32.505","32.015","",
"Chile","CHL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","232.055","227.468","222.882","219.377","215.871","212.366","208.86","205.355","199.869","194.383","188.896","183.41","177.924","171.876","165.828","159.78","153.732","147.684","142.471","137.258","132.045","126.832","121.62","118.393","115.167","111.94","108.714","105.488","102.736","99.985","97.234","94.483","91.732","89.424","87.116","84.809","82.501","80.193","78.641","77.088","75.536","73.983","72.431","72.181","71.93","71.68","71.43","71.179","70.921","70.663","70.405","70.146","69.888","68.985","68.082","67.179","66.276","65.373","59.035","58.508","",
"China","CHN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","397.316","396.271","395.226","371.219","347.213","323.206","299.2","275.193","257.75","240.308","222.865","205.422","187.979","179.878","171.778","163.677","155.577","147.476","144.034","140.592","137.15","133.709","130.267","127.03","123.793","120.556","117.319","114.083","112.916","111.749","110.583","109.416","108.249","106.486","104.722","102.958","101.194","99.431","97.72","96.01","94.3","92.589","90.879","89.132","87.384","85.637","83.889","82.142","79.626","77.109","74.593","72.077","69.561","67.867","66.173","64.479","62.785","61.091","60.272","59.453","",
"Cote d'Ivoire","CIV","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","431.064","426.953","422.842","419.893","416.944","413.995","411.046","408.097","398.08","388.062","378.044","368.027","358.009","351.432","344.855","338.277","331.7","325.123","320.496","315.869","311.242","306.615","301.989","299.748","297.508","295.267","293.027","290.786","297.031","303.276","309.52","315.765","322.01","343.424","364.838","386.252","407.666","429.08","433.278","437.476","441.673","445.871","450.069","443.194","436.319","429.445","422.57","415.695","411.779","407.864","403.948","400.032","396.117","389.765","383.414","377.062","370.711","364.359","325.098","320.982","",
"Cameroon","CMR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","406.593","401.794","396.995","392.417","387.838","383.26","378.681","374.103","368.647","363.192","357.737","352.281","346.826","341.924","337.023","332.121","327.22","322.318","318.578","314.837","311.096","307.356","303.615","303.786","303.956","304.127","304.297","304.468","312.074","319.68","327.286","334.892","342.498","353.034","363.569","374.105","384.64","395.176","395.723","396.27","396.817","397.364","397.911","390.25","382.59","374.929","367.269","359.608","354.788","349.967","345.146","340.325","335.504","331.877","328.25","324.623","320.996","317.369","281.332","277.398","",
"Congo, Dem. Rep.","COD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","412.563","410.212","407.86","404.932","402.004","399.075","396.147","393.219","389.444","385.67","381.895","378.121","374.346","372.546","370.746","368.947","367.147","365.347","362.438","359.529","356.62","353.712","350.803","348.689","346.574","344.46","342.346","340.232","337.731","335.23","332.729","330.229","327.728","328.994","330.26","331.526","332.792","334.059","328.605","323.151","317.698","312.244","306.79","299.976","293.161","286.347","279.532","272.718","267.802","262.887","257.971","253.056","248.14","243.991","239.841","235.692","231.543","227.393","224.637","221.881","",
"Congo, Rep.","COG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","336.223","329.647","323.07","318.392","313.715","309.038","304.36","299.683","296.843","294.003","291.164","288.324","285.484","282.988","280.491","277.994","275.498","273.001","271.088","269.176","267.263","265.35","263.437","266.122","268.806","271.49","274.175","276.859","287.516","298.172","308.829","319.486","330.142","343.86","357.579","371.297","385.015","398.733","401.818","404.903","407.987","411.072","414.157","397.815","381.473","365.131","348.789","332.447","319.263","306.078","292.894","279.709","266.525","259.175","251.826","244.476","237.127","229.777","240.201","237.141","",
